Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
59.86666,S,55.68666,0.35683,-0.03178308,0.5110758,-0.00009797892,0,25.89914,1.650347,-0.0003169257,52.60624,57.80013,1.292013,-30.1552482948898,-30.15325,-0.3471515,347.805593339437,-340.0642,58.30308,-77.92057,-80.27139,37294.31,4115.895
59.87666,S,55.69666,0.3571262,-0.03657029,0.5110087,-0.0001161841,0,25.89914,1.653181,-0.0003765068,52.60624,57.80013,1.292013,-30.1517425465859,-30.14974,-0.3475004,348.099660659569,-340.3657,58.29961,-77.93633,-80.2804,37290.91,4116.478
59.88666,S,55.70666,0.3574222,-0.04115833,0.5109418,-0.000133685,0,25.89914,1.656015,-0.0004340192,52.60624,57.80013,1.292013,-30.1482267705149,-30.14622,-0.3478464,348.393641340098,-340.6671,58.29613,-77.95187,-80.28941,37287.5,4117.061
59.89666,S,55.71666,0.3577183,-0.04553987,0.5108749,-0.0001504582,0,25.89914,1.658853,-0.0004893749,52.60624,57.80013,1.292013,-30.1447109728347,-30.1427,-0.3481901,348.68763392553,-340.9685,58.29265,-77.96718,-80.29839,37284.09,4117.644
59.90665,S,55.72665,0.3580143,-0.04971383,0.5108081,-0.0001664767,0,25.89914,1.661693,-0.0005424735,52.60624,57.80013,1.292013,-30.1411951465209,-30.13918,-0.3485309,348.981638385892,-341.2699,58.28916,-77.98226,-80.30737,37280.68,4118.227
59.91665,S,55.73665,0.3583104,-0.05367332,0.5107413,-0.0001817366,0,25.89914,1.664537,-0.000593289,52.60624,57.80013,1.292013,-30.1376792960956,-30.13566,-0.3488692,349.275654691312,-341.5713,58.28567,-77.99712,-80.31633,37277.27,4118.81
59.92665,S,55.74665,0.3586064,-0.05741522,0.5106746,-0.0001962126,0,25.89914,1.667383,-0.0006417247,52.60624,57.80013,1.292013,-30.1341534151846,-30.13213,-0.3492044,349.569585809956,-341.8726,58.28218,-78.01173,-80.32527,37273.85,4119.393
59.93665,S,55.75665,0.3589023,-0.06093633,0.510608,-0.0002098935,0,25.89914,1.670231,-0.0006877301,52.60624,57.80013,1.292013,-30.1306175036778,-30.12859,-0.3495365,349.863529500276,-342.1739,58.27869,-78.02612,-80.3342,37270.43,4119.976
59.94665,S,55.76665,0.3591982,-0.06423108,0.5105414,-0.0002227674,0,25.89914,1.673082,-0.0007312523,52.60624,57.80013,1.292013,-30.1270915636012,-30.12506,-0.3498658,350.157385540516,-342.4751,58.27519,-78.04025,-80.34311,37267,4120.559
59.95665,S,55.77665,0.359494,-0.06729872,0.5104749,-0.0002348139,0,25.89914,1.675936,-0.0007722101,52.60624,57.80013,1.292013,-30.1235555927129,-30.12152,-0.350192,350.451254879557,-342.7763,58.27169,-78.05413,-80.352,37263.57,4121.141
59.96664,S,55.78664,0.3597899,-0.07012993,0.5104084,-0.0002460302,0,25.89914,1.678793,-0.0008105798,52.60624,57.80013,1.292013,-30.120009592069,-30.11797,-0.3505152,350.745134310761,-343.0775,58.26818,-78.06776,-80.36089,37260.14,4121.724
59.97664,S,55.79664,0.3600857,-0.07272756,0.5103419,-0.0002563824,0,25.89914,1.681652,-0.0008462339,52.60624,57.80013,1.292013,-30.1164635527335,-30.11442,-0.3508347,351.039026186839,-343.3787,58.26467,-78.08115,-80.36975,37256.71,4122.306
59.98664,S,55.80664,0.3603815,-0.07508574,0.5102757,-0.0002658807,0,25.89914,1.684514,-0.0008791907,52.60624,57.80013,1.292013,-30.1129174815714,-30.11087,-0.3511511,351.332832654847,-343.6798,58.26116,-78.09427,-80.37859,37253.27,4122.889
59.99664,S,55.81664,0.3606772,-0.07720963,0.5102094,-0.0002745037,0,25.89914,1.687379,-0.0009093658,52.60624,57.80013,1.292013,-30.1093613803226,-30.10731,-0.3514645,351.626650706417,-343.9809,58.25765,-78.10713,-80.38743,37249.83,4123.471
60.00664,S,55.82664,0.3609728,-0.07909438,0.5101432,-0.0002822703,0,25.89914,1.690247,-0.0009368035,52.60624,57.80013,1.292013,-30.1058052411929,-30.10375,-0.3517743,351.920382483164,-344.2819,58.25413,-78.11974,-80.39625,37246.39,4124.054
60.01664,S,55.83664,0.3612685,-0.08073686,0.5100771,-0.0002891627,0,25.89914,1.693115,-0.00096143,52.60624,57.80013,1.292013,-30.1022490628884,-30.10019,-0.3520804,352.214125778029,-344.5829,58.25061,-78.13209,-80.40505,37242.94,4124.636
60.02663,S,55.84663,0.3615641,-0.08213662,0.510011,-0.0002951694,0,25.89914,1.695988,-0.0009831931,52.60624,57.80013,1.292013,-30.0986828506505,-30.09662,-0.3523832,352.507881351411,-344.8839,58.24709,-78.14418,-80.41383,37239.49,4125.219
60.03663,S,55.85663,0.3618596,-0.08329751,0.5099449,-0.0003002887,0,25.89914,1.698864,-0.001002069,52.60624,57.80013,1.292013,-30.0951166048566,-30.09305,-0.3526828,352.801549754803,-345.1848,58.24356,-78.15601,-80.42261,37236.04,4125.801
60.04663,S,55.86663,0.3621551,-0.08421703,0.509879,-0.0003045349,0,25.89914,1.701742,-0.00101809,52.60624,57.80013,1.292013,-30.0915403167031,-30.08947,-0.3529784,353.095229582876,-345.4857,58.24003,-78.16758,-80.43137,37232.59,4126.384
60.05663,S,55.87663,0.3624507,-0.08490111,0.5098131,-0.0003078984,0,25.89914,1.704621,-0.001031208,52.60624,57.80013,1.292013,-30.0879639912419,-30.08589,-0.3532705,353.388922381256,-345.7866,58.2365,-78.1789,-80.4401,37229.13,4126.966
60.06663,S,55.88663,0.3627461,-0.08534454,0.5097472,-0.0003104013,0,25.89914,1.707505,-0.001041483,52.60624,57.80013,1.292013,-30.0843876365845,-30.08231,-0.3535598,353.682527119736,-346.0874,58.23296,-78.18996,-80.44883,37225.67,4127.549
60.07663,S,55.89663,0.3630415,-0.08554605,0.5096815,-0.0003120242,0,25.89914,1.71039,-0.001048831,52.60624,57.80013,1.292013,-30.0808012356866,-30.07872,-0.3538448,353.976143976064,-346.3882,58.22942,-78.20075,-80.45753,37222.2,4128.131
60.08662,S,55.90662,0.363337,-0.08551341,0.5096158,-0.0003127627,0,25.89914,1.71328,-0.001053224,52.60624,57.80013,1.292013,-30.0772148042036,-30.07513,-0.3541269,354.269772920112,-346.689,58.22588,-78.2113,-80.46624,37218.73,4128.714
60.09662,S,55.91662,0.3636323,-0.08524862,0.5095501,-0.0003126452,0,25.89914,1.716171,-0.001054739,52.60624,57.80013,1.292013,-30.0736283267228,-30.07154,-0.3544048,354.563316057889,-346.9897,58.22234,-78.2216,-80.47491,37215.27,4129.296
60.10662,S,55.92662,0.3639276,-0.08475258,0.5094846,-0.0003116787,0,25.89914,1.719065,-0.001053385,52.60624,57.80013,1.292013,-30.0700318203201,-30.06794,-0.3546799,354.856868865203,-347.2904,58.21879,-78.23164,-80.48358,37211.79,4129.878
60.11662,S,55.93662,0.3642228,-0.08403274,0.509419,-0.0003098668,0,25.89914,1.721962,-0.001049159,52.60624,57.80013,1.292013,-30.0664252719257,-30.06433,-0.3549511,355.150336578374,-347.591,58.21524,-78.24144,-80.49223,37208.32,4130.46
60.12662,S,55.94662,0.364518,-0.08308378,0.5093536,-0.0003072364,0,25.89914,1.724859,-0.001042136,52.60624,57.80013,1.292013,-30.0628286823892,-30.06073,-0.3552186,355.443815465254,-347.8916,58.21169,-78.251,-80.50086,37204.84,4131.042
60.13662,S,55.95662,0.3648132,-0.0819119,0.5092882,-0.0003037685,0,25.89914,1.727761,-0.001032238,52.60624,57.80013,1.292013,-30.05921206197,-30.05711,-0.3554831,355.737304716804,-348.1922,58.20813,-78.26031,-80.50949,37201.36,4131.624
60.14661,S,55.96661,0.3651083,-0.0805281,0.5092229,-0.0002994851,0,25.89914,1.730667,-0.001019522,52.60624,57.80013,1.292013,-30.0556054001976,-30.0535,-0.3557439,356.030707986488,-348.4927,58.20457,-78.2694,-80.51809,37197.87,4132.206
60.15661,S,55.97661,0.3654034,-0.07892931,0.5091575,-0.000294427,0,25.89914,1.733573,-0.001004114,52.60624,57.80013,1.292013,-30.0519887054684,-30.04988,-0.3560016,356.324123120198,-348.7932,58.20101,-78.27825,-80.52668,37194.38,4132.788
60.16661,S,55.98661,0.3656985,-0.07712272,0.5090923,-0.0002885828,0,25.89914,1.736483,-0.0009859605,52.60624,57.80013,1.292013,-30.0483719734345,-30.04626,-0.3562559,356.617549309195,-349.0937,58.19745,-78.28688,-80.53526,37190.89,4133.37
60.17661,S,55.99661,0.3659935,-0.07510869,0.5090272,-0.0002819788,0,25.89914,1.739395,-0.0009651346,52.60624,57.80013,1.292013,-30.0447452047,-30.04263,-0.3565068,356.910887853619,-349.3941,58.19388,-78.29528,-80.54382,37187.4,4133.952
60.18661,S,56.00661,0.3662885,-0.07290163,0.5089621,-0.0002746163,0,25.89914,1.74231,-0.0009416293,52.60624,57.80013,1.292013,-30.0411184032148,-30.039,-0.3567547,357.204238949258,-349.6945,58.19031,-78.30347,-80.55236,37183.9,4134.534
60.19661,S,56.01661,0.3665834,-0.07050129,0.5088971,-0.0002665477,0,25.89914,1.745229,-0.000915609,52.60624,57.80013,1.292013,-30.0374915677042,-30.03537,-0.3569995,357.49750310893,-349.9948,58.18674,-78.31145,-80.56089,37180.4,4135.116
60.2066,S,56.0266,0.3668783,-0.06791406,0.5088321,-0.0002577726,0,25.89914,1.748148,-0.0008870595,52.60624,57.80013,1.292013,-30.033854697598,-30.03173,-0.3572411,357.790778976482,-350.2951,58.18317,-78.31922,-80.5694,37176.9,4135.698
60.2166,S,56.0366,0.3671732,-0.06514572,0.5087672,-0.0002483139,0,25.89914,1.751071,-0.0008560465,52.60624,57.80013,1.292013,-30.0302177956722,-30.02809,-0.3574798,358.084066523148,-350.5954,58.1796,-78.32679,-80.5779,37173.39,4136.28
60.2266,S,56.0466,0.3674679,-0.06220484,0.5087023,-0.0002381928,0,25.89914,1.753996,-0.0008226298,52.60624,57.80013,1.292013,-30.0265708601731,-30.02444,-0.3577154,358.377266257105,-350.8956,58.17602,-78.33418,-80.58639,37169.88,4136.862
60.2366,S,56.0566,0.3677627,-0.05909583,0.5086375,-0.0002274409,0,25.89914,1.756925,-0.0007869076,52.60624,57.80013,1.292013,-30.0229338979428,-30.0208,-0.3579486,358.670476833571,-351.1958,58.17244,-78.34138,-80.59486,37166.37,4137.443
60.2466,S,56.0666,0.3680575,-0.05582668,0.5085728,-0.0002160742,0,25.89914,1.759855,-0.000748922,52.60624,57.80013,1.292013,-30.0192768991164,-30.01714,-0.3581784,358.963699774202,-351.496,58.16886,-78.3484,-80.60332,37162.86,4138.025
60.2566,S,56.0766,0.3683522,-0.05240593,0.5085081,-0.0002041217,0,25.89914,1.76279,-0.0007087627,52.60624,57.80013,1.292013,-30.0156198788997,-30.01348,-0.3584062,359.256835578551,-351.7961,58.16528,-78.35525,-80.61176,37159.34,4138.606
60.26659,S,56.08659,0.3686468,-0.0488378,0.5084435,-0.0001916149,0,25.89914,1.765725,-0.0006665275,52.60624,57.80013,1.292013,-30.0119728269655,-30.00983,-0.3586312,359.549981363652,-352.0962,58.16169,-78.36193,-80.62019,37155.82,4139.188
60.27659,S,56.09659,0.3689414,-0.04513125,0.508379,-0.0001785691,0,25.89914,1.768664,-0.0006222599,52.60624,57.80013,1.292013,-30.0083057501648,-30.00616,-0.3588538,359.843040718911,-352.3962,58.1581,-78.36846,-80.6286,37152.29,4139.77
60.28659,S,56.10659,0.3692359,-0.04129208,0.5083144,-0.0001650171,0,25.89914,1.771606,-0.0005760642,52.60624,57.80013,1.292013,-30.0046486474895,-30.0025,-0.3590741,360.136111539557,-352.6962,58.15451,-78.37484,-80.637,37148.77,4140.351
60.29659,S,56.11659,0.3695305,-0.03732609,0.5082501,-0.0001509801,0,25.89914,1.77455,-0.0005280038,52.60624,57.80013,1.292013,-30.0009815167179,-29.99883,-0.3592918,360.429193797622,-352.9962,58.15092,-78.38108,-80.64539,37145.23,4140.933
60.30659,S,56.12659,0.369825,-0.03324886,0.5081856,-0.0001364793,0,25.89914,1.777497,-0.0004781444,52.60624,57.80013,1.292013,-29.9973043673737,-29.99515,-0.3595077,360.722189523899,-353.2961,58.14733,-78.38718,-80.65375,37141.7,4141.514
60.31659,S,56.13659,0.3701194,-0.02906442,0.5081213,-0.0001215717,0,25.89914,1.780447,-0.0004266769,52.60624,57.80013,1.292013,-29.9936271974956,-29.99147,-0.3597217,361.015194316589,-353.596,58.14373,-78.39317,-80.6621,37138.17,4142.096
60.32658,S,56.14658,0.3704139,-0.02478036,0.5080571,-0.0001062719,0,25.89914,1.783398,-0.0003736447,52.60624,57.80013,1.292013,-29.9899500022347,-29.98779,-0.3599334,361.308210460167,-353.8959,58.14013,-78.39903,-80.67045,37134.63,4142.677
60.33658,S,56.15658,0.3707082,-0.02040698,0.5079929,-0.00009060782,0,25.89914,1.786354,-0.0003191386,52.60624,57.80013,1.292013,-29.9862627906612,-29.9841,-0.3601435,361.601140743068,-354.1957,58.13653,-78.40479,-80.67877,37131.09,4143.259
60.34658,S,56.16658,0.3710026,-0.01595379,0.5079288,-0.00007461703,0,25.89914,1.78931,-0.0002632838,52.60624,57.80013,1.292013,-29.9825855636976,-29.98042,-0.3603522,361.894081545921,-354.4955,58.13293,-78.41045,-80.68708,37127.54,4143.84
60.35658,S,56.17658,0.3712969,-0.0114223,0.5078647,-0.00005833432,0,25.89914,1.792271,-0.0002061972,52.60624,57.80013,1.292013,-29.9788883222732,-29.97672,-0.3605594,362.187033610066,-354.7953,58.12933,-78.41602,-80.69538,37123.99,4144.422
60.36658,S,56.18658,0.3715911,-0.006825937,0.5078006,-0.00004176526,0,25.89914,1.795235,-0.0001478922,52.60624,57.80013,1.292013,-29.9751910637051,-29.97302,-0.360765,362.479897413337,-355.095,58.12572,-78.42151,-80.70367,37120.44,4145.003
60.37658,S,56.19658,0.3718853,-0.002176955,0.5077367,-0.00002495888,0,25.89914,1.798199,-0.00008853721,52.60624,57.80013,1.292013,-29.9715037872286,-29.96933,-0.360969,362.772771653514,-355.3947,58.12211,-78.42693,-80.71194,37116.89,4145.584
60.38657,S,56.20657,0.3721796,0.002522533,0.5076728,-0.000007960004,0,25.89914,1.801168,-0.00002828684,52.60624,57.80013,1.292013,-29.9677965046223,-29.96562,-0.3611722,363.065657835019,-355.6944,58.1185,-78.43227,-80.72018,37113.33,4146.165
60.39657,S,56.21657,0.3724737,0.007257575,0.5076089,0.000009223655,0,25.89914,1.80414,0.00003283555,52.60624,57.80013,1.292013,-29.9640992161032,-29.96192,-0.3613748,363.358457191509,-355.994,58.11489,-78.43756,-80.72843,37109.77,4146.746
60.40657,S,56.22657,0.3727678,0.01202018,0.5075451,0.00002653758,0,25.89914,1.807114,0.00009463936,52.60624,57.80013,1.292013,-29.9603919134559,-29.95821,-0.361576,363.651265371847,-356.2936,58.11127,-78.44282,-80.73666,37106.21,4147.327
60.41657,S,56.23657,0.3730619,0.0168038,0.5074814,0.00004395256,0,25.89914,1.810089,0.0001570229,52.60624,57.80013,1.292013,-29.9566746038958,-29.95449,-0.3617764,363.943986663331,-356.5931,58.10765,-78.44803,-80.74487,37102.64,4147.908
60.42657,S,56.24657,0.3733558,0.02159868,0.5074177,0.00006144469,0,25.89914,1.813068,0.000219903,52.60624,57.80013,1.292013,-29.9529672944058,-29.95078,-0.3619767,364.236719012462,-356.8926,58.10403,-78.45321,-80.75307,37099.07,4148.489
60.43657,S,56.25657,0.3736498,0.02639802,0.5073541,0.00007897826,0,25.89914,1.81605,0.0002831535,52.60624,57.80013,1.292013,-29.9492499803971,-29.94706,-0.3621764,364.5294623926,-357.1921,58.10041,-78.45837,-80.76125,37095.5,4149.07
60.44656,S,56.26656,0.3739438,0.03118438,0.5072905,0.00009652843,0,25.89914,1.819034,0.0003466861,52.60624,57.80013,1.292013,-29.9455226618588,-29.94333,-0.3623755,364.822118786559,-357.4915,58.09679,-78.46353,-80.76942,37091.93,4149.651
60.45656,S,56.27656,0.3742377,0.03596259,0.5072271,0.0001140314,0,25.89914,1.82202,0.000410272,52.60624,57.80013,1.292013,-29.941805347001,-29.93961,-0.3625748,365.11478615159,-357.7909,58.09317,-78.46868,-80.77758,37088.35,4150.232
60.46656,S,56.28656,0.3745315,0.04071696,0.5071636,0.0001315049,0,25.89914,1.82501,0.0004739744,52.60624,57.80013,1.292013,-29.9380780336593,-29.93588,-0.362774,365.407364185063,-358.0902,58.08954,-78.47384,-80.78572,37084.77,4150.813
60.47656,S,56.29656,0.3748253,0.04543344,0.5071002,0.0001488915,0,25.89914,1.828003,0.0005375863,52.60624,57.80013,1.292013,-29.9343407266855,-29.93214,-0.3629735,365.699953892901,-358.3895,58.08591,-78.47902,-80.79385,37081.18,4151.395
60.48656,S,56.30656,0.3751191,0.05011515,0.5070369,0.0001661398,0,25.89914,1.830998,0.00060092,52.60624,57.80013,1.292013,-29.9306134234048,-29.92841,-0.3631732,365.992553730414,-358.6888,58.08228,-78.48421,-80.80196,37077.6,4151.976
60.49656,S,56.31656,0.3754129,0.05474715,0.5069736,0.0001832612,0,25.89914,1.833995,0.0006640143,52.60624,57.80013,1.292013,-29.92687612408,-29.92467,-0.363373,366.285162915796,-358.9881,58.07864,-78.48945,-80.81007,37074.01,4152.556
60.50655,S,56.32655,0.3757065,0.05931957,0.5069104,0.0002002011,0,25.89914,1.836995,0.0007266693,52.60624,57.80013,1.292013,-29.9231288347924,-29.92092,-0.3635734,366.577684929661,-359.2873,58.075,-78.49472,-80.81816,37070.41,4153.137
60.51655,S,56.33655,0.3760002,0.06382848,0.5068472,0.0002169235,0,25.89914,1.839999,0.0007887511,52.60624,57.80013,1.292013,-29.9193815596849,-29.91717,-0.3637748,366.870217750497,-359.5865,58.07136,-78.50004,-80.82623,37066.82,4153.717
60.52655,S,56.34655,0.3762937,0.06826485,0.5067841,0.0002334137,0,25.89914,1.843005,0.0008502016,52.60624,57.80013,1.292013,-29.9156442931761,-29.91343,-0.3639768,367.162662578722,-359.8856,58.06772,-78.50542,-80.83429,37063.22,4154.298
60.53655,S,56.35655,0.3765873,0.07262354,0.5067211,0.0002496389,0,25.89914,1.846014,0.0009108983,52.60624,57.80013,1.292013,-29.9118870448071,-29.90967,-0.36418,367.455118911925,-360.1847,58.06408,-78.51085,-80.84234,37059.62,4154.878
60.54655,S,56.36655,0.3768809,0.07689152,0.5066581,0.0002655805,0,25.89914,1.849024,0.0009707667,52.60624,57.80013,1.292013,-29.9081398062965,-29.90592,-0.3643839,367.7475859681,-360.4838,58.06044,-78.51637,-80.85037,37056.01,4155.459
60.55655,S,56.37654,0.3771744,0.08106776,0.5065951,0.0002811904,0,25.89914,1.852039,0.001029627,52.60624,57.80013,1.292013,-29.9043825901187,-29.90216,-0.3645894,368.039963432107,-360.7828,58.05679,-78.52195,-80.8584,37052.4,4156.04
60.56654,S,56.38654,0.3774678,0.08513875,0.5065322,0.0002964651,0,25.89914,1.855056,0.00108746,52.60624,57.80013,1.292013,-29.9006153877775,-29.89839,-0.3647958,368.332351565136,-361.0818,58.05314,-78.52763,-80.8664,37048.79,4156.62
60.57654,S,56.39654,0.3777612,0.08910304,0.5064694,0.0003113553,0,25.89914,1.858075,0.001144077,52.60624,57.80013,1.292013,-29.8968582087971,-29.89463,-0.365004,368.624653059463,-361.3807,58.04949,-78.53339,-80.87439,37045.18,4157.201
60.58654,S,56.40654,0.3780545,0.09294912,0.5064067,0.0003258553,0,25.89914,1.861097,0.001199452,52.60624,57.80013,1.292013,-29.8930910486049,-29.89086,-0.3652135,368.916964412261,-361.6796,58.04584,-78.53926,-80.88237,37041.56,4157.781
60.59654,S,56.41654,0.3783478,0.09667736,0.506344,0.000339923,0,25.89914,1.864121,0.001253421,52.60624,57.80013,1.292013,-29.8893239138265,-29.88709,-0.3654249,369.209286351495,-361.9785,58.04219,-78.54523,-80.89034,37037.94,4158.362
60.60654,S,56.42654,0.3786411,0.1002723,0.5062813,0.0003535602,0,25.89914,1.867147,0.001305982,52.60624,57.80013,1.292013,-29.8855568020648,-29.88332,-0.365638,369.501520807165,-362.2773,58.03854,-78.55132,-80.89828,37034.32,4158.942
60.61654,S,56.43653,0.3789343,0.103736,0.5062187,0.0003667099,0,25.89914,1.870177,0.001356918,52.60624,57.80013,1.292013,-29.8817797177876,-29.87954,-0.3658531,369.793764292451,-362.5761,58.03488,-78.55752,-80.90623,37030.7,4159.523
60.62653,S,56.44653,0.3792276,0.1070621,0.5061562,0.0003793801,0,25.89914,1.87321,0.00140625,52.60624,57.80013,1.292013,-29.8780026578501,-29.87576,-0.36607,370.086017535565,-362.8749,58.03122,-78.56384,-80.91415,37027.07,4160.104
60.63653,S,56.45653,0.3795207,0.1102398,0.5060937,0.0003915469,0,25.89914,1.876245,0.001453877,52.60624,57.80013,1.292013,-29.8742256296577,-29.87198,-0.3662893,370.378183956208,-363.1736,58.02756,-78.5703,-80.92206,37023.43,4160.684
60.64653,S,56.46653,0.3798138,0.1132723,0.5060313,0.0004031714,0,25.89914,1.879283,0.001499649,52.60624,57.80013,1.292013,-29.8704386340278,-29.86819,-0.366511,370.670360079678,-363.4723,58.0239,-78.57688,-80.92996,37019.8,4161.264
60.65653,S,56.47653,0.3801068,0.1161454,0.5059689,0.0004142646,0,25.89914,1.882323,0.001543591,52.60624,57.80013,1.292013,-29.866651664136,-29.8644,-0.3667346,370.96244707429,-363.7709,58.02023,-78.58361,-80.93784,37016.16,4161.844
60.66653,S,56.48653,0.3803999,0.118866,0.5059066,0.0004247754,0,25.89914,1.885366,0.001585508,52.60624,57.80013,1.292013,-29.862864731094,-29.86061,-0.366961,371.254544467736,-364.0695,58.01656,-78.59047,-80.94572,37012.52,4162.424
60.67653,S,56.49652,0.3806927,0.1214193,0.5058443,0.0004347282,0,25.89914,1.888413,0.001625477,52.60624,57.80013,1.292013,-29.8590678283574,-29.85681,-0.3671896,371.546554167564,-364.368,58.01289,-78.59749,-80.95358,37008.88,4163.004
60.68652,S,56.50652,0.3809856,0.1238065,0.5057821,0.0004440694,0,25.89914,1.891461,0.001663287,52.60624,57.80013,1.292013,-29.8552809618607,-29.85302,-0.367421,371.838574210732,-364.6665,58.00922,-78.60465,-80.96142,37005.23,4163.584
60.69652,S,56.51652,0.3812785,0.1260301,0.5057199,0.0004528029,0,25.89914,1.894511,0.001698941,52.60624,57.80013,1.292013,-29.8514841270385,-29.84922,-0.3676547,372.130602337904,-364.965,58.00554,-78.61197,-80.96925,37001.58,4164.164
60.70652,S,56.52652,0.3815714,0.1280811,0.5056578,0.0004609386,0,25.89914,1.897566,0.001732465,52.60624,57.80013,1.292013,-29.8476773338207,-29.84541,-0.3678915,372.422641507894,-365.2635,58.00186,-78.61944,-80.97707,36997.93,4164.744
60.71652,S,56.53652,0.3818642,0.129951,0.5055957,0.0004684427,0,25.89914,1.900622,0.001763719,52.60624,57.80013,1.292013,-29.8438805733773,-29.84161,-0.3681308,372.714592126208,-365.5619,57.99818,-78.62708,-80.98489,36994.27,4165.324
60.72652,S,56.54652,0.382157,0.1316422,0.5055338,0.0004752848,0,25.89914,1.903683,0.00179258,52.60624,57.80013,1.292013,-29.8400738571778,-29.8378,-0.3683734,373.006552988169,-365.8603,57.9945,-78.63487,-80.99268,36990.61,4165.904
60.73652,S,56.55651,0.3824497,0.133153,0.5054718,0.0004814732,0,25.89914,1.906745,0.00181906,52.60624,57.80013,1.292013,-29.8362571791455,-29.83398,-0.3686188,373.298424497347,-366.1586,57.99081,-78.64284,-81.00047,36986.95,4166.484
60.74651,S,56.56651,0.3827423,0.1344851,0.50541,0.0004870017,0,25.89914,1.909809,0.001843128,52.60624,57.80013,1.292013,-29.8324505353657,-29.83017,-0.3688668,373.590306198224,-366.4569,57.98712,-78.65097,-81.00823,36983.29,4167.064
60.75651,S,56.57651,0.383035,0.1356381,0.5053481,0.0004918766,0,25.89914,1.912876,0.001864793,52.60624,57.80013,1.292013,-29.8286339361066,-29.82635,-0.3691181,373.88219732565,-366.7552,57.98343,-78.65926,-81.01599,36979.62,4167.645
60.76651,S,56.58651,0.3833276,0.1366033,0.5052863,0.0004960967,0,25.89914,1.915946,0.001884038,52.60624,57.80013,1.292013,-29.8248173732742,-29.82253,-0.3693721,374.174001242023,-367.0534,57.97974,-78.66772,-81.02373,36975.95,4168.224
60.77651,S,56.59651,0.3836201,0.1373838,0.5052246,0.0004996298,0,25.89914,1.919019,0.001900729,52.60624,57.80013,1.292013,-29.8210008581071,-29.81871,-0.3696297,374.465813052183,-367.3516,57.97604,-78.67635,-81.03146,36972.28,4168.804
60.78651,S,56.60651,0.3839126,0.1379762,0.505163,0.0005024872,0,25.89914,1.922094,0.001914893,52.60624,57.80013,1.292013,-29.8171743803215,-29.81488,-0.36989,374.757536852981,-367.6497,57.97234,-78.68516,-81.03918,36968.6,4169.383
60.7965,S,56.6165,0.384205,0.1383909,0.5051013,0.0005046569,0,25.89914,1.925171,0.001926473,52.60624,57.80013,1.292013,-29.8133479454432,-29.81105,-0.3701535,375.049270717859,-367.9478,57.96864,-78.69413,-81.04688,36964.92,4169.963
60.8065,S,56.6265,0.3844974,0.1386195,0.5050398,0.0005061766,0,25.89914,1.928252,0.0019356,52.60624,57.80013,1.292013,-29.8095215548162,-29.80722,-0.3704203,375.34101462335,-368.2459,57.96494,-78.70326,-81.05457,36961.24,4170.542
60.8165,S,56.6365,0.3847898,0.1386611,0.5049782,0.000507015,0,25.89914,1.931336,0.001942141,52.60624,57.80013,1.292013,-29.8056852080759,-29.80338,-0.3706903,375.632668958018,-368.5439,57.96123,-78.71258,-81.06225,36957.55,4171.122
60.8265,S,56.6465,0.3850821,0.138524,0.5049168,0.00050717,0,25.89914,1.934422,0.001946073,52.60624,57.80013,1.292013,-29.8018589025356,-29.79955,-0.3709634,375.924332545732,-368.8419,57.95752,-78.72205,-81.06992,36953.87,4171.702
60.8365,S,56.6565,0.3853744,0.1382061,0.5048554,0.000506671,0,25.89914,1.93751,0.001947495,52.60624,57.80013,1.292013,-29.7980226361073,-29.79571,-0.3712393,376.215908718709,-369.1398,57.95381,-78.73169,-81.07757,36950.18,4172.281
60.8465,S,56.6665,0.3856666,0.1377036,0.5047941,0.0005055108,0,25.89914,1.940602,0.001946371,52.60624,57.80013,1.292013,-29.7941764201103,-29.79186,-0.3715189,376.507494093282,-369.4377,57.9501,-78.74149,-81.08521,36946.48,4172.861
60.85649,S,56.67649,0.3859588,0.1370299,0.5047328,0.0005036754,0,25.89914,1.943696,0.001942629,52.60624,57.80013,1.292013,-29.7903402418818,-29.78802,-0.3718013,376.799087913038,-369.7356,57.94638,-78.75146,-81.09284,36942.78,4173.44
60.86649,S,56.68649,0.3862509,0.1361752,0.5046715,0.0005012134,0,25.89914,1.946793,0.001936446,52.60624,57.80013,1.292013,-29.7864941080694,-29.78417,-0.3720869,377.090593499212,-370.0334,57.94266,-78.76159,-81.10046,36939.08,4174.02
60.87649,S,56.69649,0.386543,0.1351505,0.5046104,0.0004980893,0,25.89914,1.949893,0.001927671,52.60624,57.80013,1.292013,-29.7826480192549,-29.78032,-0.3723758,377.382108217207,-370.3312,57.93894,-78.77187,-81.10806,36935.38,4174.6
60.88649,S,56.70649,0.3868351,0.1339609,0.5045492,0.0004943435,0,25.89914,1.952995,0.001916448,52.60624,57.80013,1.292013,-29.778791971329,-29.77646,-0.3726676,377.673632045989,-370.629,57.93521,-78.78231,-81.11565,36931.67,4175.179
